9.610982887961647521e+02,7.953123011363636761e+04
1.054111426720252439e+03,8.628230078125000000e+04
1.108059672037760492e+03,8.782820703125000000e+04
1.054840832519531205e+03,8.602166640625000582e+04
1.084798062411221508e+03,9.500498792613636761e+04
1.198591847737630133e+03,8.820373990885417152e+04
1.049538594563802008e+03,9.203705273437500000e+04
1.201167831420898438e+03,9.254117773437500000e+04
1.097856278483072856e+03,8.856536874999999418e+04
1.250931265024038566e+03,1.053366424278846098e+05
1.272687500000000000e+03,1.012329232954545441e+05
1.294755765047940258e+03,9.741780113636363239e+04
1.294165837605794195e+03,1.084395673828125000e+05
1.230607320149739508e+03,1.098138880208333285e+05
1.314875321821732996e+03,1.183176214488636324e+05
1.344152721058238740e+03,1.233006221590909117e+05
1.342053733132102252e+03,1.102714289772727207e+05
1.399909856622869256e+03,1.150851477272727207e+05
1.434179356166294610e+03,1.294187176339285652e+05
1.439439737955729242e+03,1.231053313802083285e+05
1.500141026088169610e+03,1.336601768973214203e+05
1.529920887340198760e+03,1.287449396306818235e+05
1.507220363071986640e+03,1.288459508928571449e+05
1.530607421875000000e+03,1.468530520833333430e+05
1.570369506835937500e+03,1.239025312500000000e+05
1.666282572428385492e+03,1.316545182291666570e+05
1.638728989545036711e+03,1.519454613970588252e+05
1.606690729314630744e+03,1.531606157670454413e+05
1.647831221147017004e+03,1.446729232954545587e+05
1.790987792968750000e+03,1.515804268465909117e+05
1.733303523137019283e+03,1.418812632211538439e+05
1.917110504150390625e+03,1.691908528645833430e+05
1.899702636718750000e+03,1.708930426136363531e+05
1.820479103781960248e+03,1.609799119318181765e+05
1.875285115559895758e+03,1.533128600260416570e+05
1.799936090642755744e+03,1.515280291193181765e+05
1.835974711100260492e+03,1.650211067708333430e+05
1.783822065873579504e+03,1.453538508522727352e+05
1.864078435724431756e+03,1.624828053977272648e+05
1.930126498135653492e+03,1.660802542613636469e+05
1.880993374911221508e+03,1.848976832386363531e+05
2.048733786843039979e+03,1.736694715909090883e+05
1.941535211736505744e+03,1.743485632102272648e+05
1.961838168057528492e+03,1.749698011363636469e+05
2.037984785600142004e+03,1.840126562500000000e+05
1.936303988370028492e+03,1.777222549715909117e+05
1.904748366638183597e+03,2.031709569921875081e+05
1.531165110270182367e+03,2.027680494791666570e+05
1.330399735961914075e+03,2.014624261367187428e+05
1.081121360085227252e+03,1.856970390625000000e+05
1.175437329101562455e+03,1.827063645833333430e+05
1.128950953892299140e+03,2.180108398437500000e+05
1.068024258700284008e+03,1.863116789772727352e+05
1.066573900010850593e+03,2.299974583333333430e+05
1.104038479275173586e+03,2.075171102430555620e+05
1.028698269314236086e+03,1.956521562500000000e+05
1.071725573730468795e+03,1.758231187499999942e+05
1.138510448109019990e+03,1.570558696732954413e+05
1.243137523304332490e+03,1.690116399147727352e+05
1.100912333170572992e+03,2.218843645833333430e+05
1.061480332594651372e+03,2.001479396033653757e+05
1.140678799099392336e+03,1.872497500000000000e+05
1.074077675559303998e+03,2.064566008522727352e+05
1.081677225748697992e+03,2.168236961805555620e+05
1.134721136474609466e+03,1.627084906250000058e+05
1.105549126519097172e+03,1.906269288194444380e+05
1.187641334960937456e+03,1.960763695976562449e+05
1.222203771972656341e+03,1.864182007812499942e+05
1.185039824356079180e+03,2.225218444492187409e+05
1.091689330352783145e+03,2.683007236796874786e+05
9.626728548030853290e+02,3.162733122265625279e+05
8.451393515472411764e+02,3.408599457734375028e+05
7.263430982027053915e+02,3.462995860078125261e+05
6.669869350414276141e+02,3.573385690859375172e+05
5.021420980339050288e+02,3.900501090390625177e+05
3.589245539875030317e+02,4.048951328828125261e+05
1.538426987037658762e+02,4.272023883671875228e+05
-6.856716838836669581e+01,4.533415378828124958e+05
-2.190733179569244271e+02,4.646225114218749804e+05
-3.521792103118896762e+02,4.496901055273437523e+05
-4.180427292156219323e+02,4.269016466757812304e+05
-4.348615245399474816e+02,4.322753840234375093e+05
-4.473860270080566579e+02,4.230884284570312593e+05
-4.070876013660430885e+02,4.103361840371093713e+05
-4.127992295074462845e+02,3.729702028789062751e+05
-4.060700368099212483e+02,3.387187370693359408e+05
-4.044382262458801165e+02,3.100190098310546600e+05
-3.941859684410095497e+02,2.749253962114257738e+05
-3.812435834407806396e+02,2.502345114448242239e+05
-3.409252190418243345e+02,2.567260120195312484e+05
-3.387447578506469767e+02,2.188574558666992234e+05
-3.435742611885070801e+02,1.925881488881835830e+05
-3.701953377780914138e+02,1.761098538122558675e+05
-3.748416934318542530e+02,1.571231416684570431e+05
-3.827545813207626111e+02,1.509856305219726637e+05
-4.134699910011291308e+02,1.181375888225097588e+05
-3.981925524330139297e+02,1.167892226750488335e+05
-4.649268402099609148e+02,1.404839316406250000e+05
-5.014645832061767692e+02,7.076641362304687209e+04
-3.196785751342773665e+02,2.406845378906250116e+05
-4.350607543945312727e+02,1.280780405273437500e+05
-1.348109161376953011e+02,1.459119340820312500e+05
-4.723872634887695199e+02,4.347880024414062791e+04
-4.805689407348633040e+02,1.253108597656250058e+05
-3.946975189208984602e+02,5.722175244140625000e+04
-3.539069644660949621e+02,1.171139270173339901e+05
-3.625752978878021509e+02,1.084409117209472606e+05
-3.342485749702453859e+02,8.955287579589843517e+04
-3.270371531152725311e+02,9.317704055444335972e+04
-5.300398559570312500e+02,4.371650153808594041e+04
-3.550223118934631543e+02,8.745094786010742246e+04
-5.884199706183540002e+02,5.145054296875000000e+04
-3.530159827338324590e+02,4.495091992187500000e+04
-3.376799966049194381e+02,1.001685960441894567e+05
-3.463701337594985716e+02,9.929146313134765660e+04
-3.607266864776611328e+02,6.449482080078125000e+04
-4.035653656005859489e+02,1.174024476562500058e+05
-2.083822436862521670e+02,7.362864214409721899e+04
-3.568147345648871465e+02,1.175543345269097190e+05
-4.490516777038574219e+02,2.336047903320312616e+05
-1.369372024536132812e+02,1.571659607204861240e+05
-4.780687683105468864e+02,1.080446764648437529e+05
-3.846043533325195085e+02,1.141109203125000058e+05
-3.365978015804290635e+02,1.100064999240722682e+05
-3.620841072930230098e+02,2.194261494140625000e+05
-3.307871742248535156e+02,6.270696743164062354e+04
-3.600305908203125114e+02,4.258887753906250146e+04
-1.568916846381293340e+02,1.982425134548611240e+05
-3.688487175835503535e+02,1.551539316948784690e+05
-4.131668387518988652e+02,1.386260774739583430e+05
-2.653470878601074219e+02,6.010624392361110949e+04
-3.546111518012152715e+02,1.089022390407986095e+05
-4.279764953613281477e+02,1.256324224609374942e+05
-3.158918895721435547e+02,1.291525542968749942e+05
-2.913913671705457773e+02,1.082163869357638905e+05
-3.392133178710937500e+02,9.845742100694443798e+04
-2.999292980785369878e+02,1.261866692609863239e+05
-2.832930686950683707e+02,1.027758642089843779e+05
-3.222847281561957402e+02,2.551939340277777810e+05
-3.650197533501519160e+02,6.978231911892360949e+04
-3.375736363728840956e+02,1.011266649305555620e+05
-1.436776206970214957e+02,4.642540830078125146e+04
-4.065932540893554688e+02,8.993812950303818798e+04
-4.098934834798176894e+02,1.064264294704861095e+05
-3.819973517523871465e+02,1.166337089843750000e+05
-1.420553860134548643e+02,9.721837521701389051e+04
-2.842538612365722770e+02,1.434284589355468634e+05
-2.763242429513931029e+02,1.397298461870117171e+05
-4.059401719835069571e+02,2.327011041666666570e+05
-1.542727101643880303e+02,7.426894954427082848e+04
-2.408250576801300156e+02,1.533740797041015758e+05
-2.077744886970519929e+02,1.619249489499511837e+05
-1.839871697120666454e+02,1.798561563171386661e+05
-1.554738593616485502e+02,1.917326114956054662e+05
-1.549331630840301557e+02,1.864766075329589949e+05
-1.527404274959564248e+02,1.856410188725586049e+05
-1.420426576700210433e+02,1.933834958251953067e+05
-1.649472130470275886e+02,1.848572404587402416e+05
-1.732052054662704563e+02,1.697262298178710917e+05
-1.800052248191833542e+02,1.643252772363281110e+05
-1.824531622447967436e+02,1.640376811298828106e+05
-1.641750354185104470e+02,1.626415169694824144e+05
-1.890044597339630172e+02,1.568252047453613195e+05
-2.030688037862777833e+02,1.420740247431640746e+05
-1.950946112823486374e+02,1.448217409731445368e+05
-1.961788855658637232e+01,9.036223502604167152e+04
-2.212761328678131179e+02,1.448127349016113149e+05
-1.912195049285888615e+02,6.832465371093750582e+04
-2.103255211029052703e+02,1.441460041274414107e+05
-9.205603875054254104e+01,2.350020786675347190e+05
-1.254319339328341982e+02,1.515984939236111240e+05
-2.610099427964952383e+02,1.352232777777777810e+05
-2.647677917480468750e+02,1.083918526475694380e+05
-3.592088682386610117e+02,1.015752296006944380e+05
-1.856207427978515625e+02,1.472183577473958430e+05
-2.065857840643988652e+02,1.618914185112847190e+05
-2.231259169530868576e+02,1.360591197626953071e+05
-2.879814156426323848e+02,6.513774739583333576e+04
-3.158988460964626483e+02,1.777650514322916570e+05
-3.871459282769097285e+02,1.068565703125000000e+05
-3.820426313612196054e+02,9.397048111979167152e+04
-2.981078460693359489e+02,1.284009955078125058e+05
-2.952550845675998517e+02,2.745571554904514051e+04
-1.778870018853081660e+02,4.118436859809028101e+04
-4.224927062988281250e+02,1.309569751519097190e+05
-3.299305328369140398e+02,1.552669864257812442e+05
-1.626136559380425410e+02,1.094484225260416715e+05
-3.260053524441188983e+02,3.735038346354166424e+04
-4.965781538221571054e+02,3.848519075520833576e+04
-2.260018403795030508e+02,7.367281250000000000e+04
-3.322790018717447680e+01,1.949469790581597190e+05
-2.307137875027126768e+02,1.360536509331597190e+05
-1.548288557264539804e+02,1.549040083550347190e+05
-7.315146465301513956e+01,2.600646614257812616e+05
-1.791438891092936103e+02,1.807616787109375000e+05
-2.419310484992133183e+02,1.205460939127604215e+05
-3.098842739529079608e+02,1.499450023871527810e+05
-1.940780978732638857e+02,1.166335394965277810e+05
-2.036115536159939268e+02,1.347743082682291570e+05
-2.068485441951751795e+02,1.569353685144042829e+05
-2.007954516940646670e+02,1.342187673611111240e+05
-1.878610070476532030e+02,1.784494261311035079e+05
-2.777464989556206660e+02,2.476456128472222190e+05
-1.339503216213650205e+02,1.457077575954861240e+05
-2.626302693684895644e+02,1.798736611328125000e+05
-1.594174953036838076e+02,2.713768858506944380e+05
-1.958003241221109931e+02,2.267106440972222190e+05
-2.327707773844400947e+02,1.646728936631944380e+05
-3.453310029771593008e+02,5.279367220052083576e+04
-3.910356655120849609e+02,6.971975195312500000e+04
-4.005176222059461679e+02,2.005705760633680620e+05
-3.206007130940755445e+01,1.339696462131076260e+05
-7.909833221435546591e+01,2.803857470703125000e+05
-2.385774273342556455e+02,7.769591590711806202e+04
-1.967350311279296875e+02,1.284038747287326405e+05
-2.778196326361762090e+02,2.353719509548611240e+05
2.525098758273654553e+01,1.266749205729166715e+05
-2.701819148593478985e+02,1.563771009114583430e+05
-2.286994255913628535e+02,2.260264440104166570e+05
-1.656820312499999943e+02,1.146384111328125000e+05
-1.935587406425476047e+02,1.782607882851562463e+05
-2.279349729749891367e+02,1.556637224392361240e+05
-5.046240488688151231e+02,1.810236005859375000e+05
1.859352993435329893e+02,2.394929162326388760e+05
-2.133631952073839102e+02,2.326524193250868120e+05
-4.593812476264105982e+01,2.397208939887152810e+05
-2.316126912434895928e+02,3.791421979166666861e+05
-6.677818552652995265e+01,2.517696189236111240e+05
-6.834035152859158302e+01,3.178425681423611240e+05
-1.391093605175018411e+02,2.144204479926757922e+05
-9.445063188340928662e+01,2.236186992187500000e+05
4.723156738281250000e+01,1.977050899522569380e+05
-1.125465153961181670e+02,2.053638943691406166e+05
-6.442890421549479640e+01,2.742648710937500000e+05
-1.151107400131225518e+02,2.110541216469726642e+05
-1.544621585636138832e+02,2.262074663623046945e+05
-1.488341523189544660e+02,2.232925543164062547e+05
-1.369890175061225932e+02,2.570804536889648298e+05
-1.687568603129386986e+02,2.543265825585937419e+05
-1.560779613409042383e+02,2.834150641713867080e+05
-1.526107436485290521e+02,2.980275973906249856e+05
-1.981664828557968008e+02,3.114592363037109608e+05
-2.235950731334686168e+02,3.416293158320312505e+05
-2.215680798454284570e+02,3.519745054379882640e+05
-2.819943888702392769e+02,3.470671522968750214e+05
-2.909023211979866232e+02,3.366611816845703288e+05
-3.384111927328109459e+02,3.494742039165039314e+05
-3.506084505600929333e+02,3.852779373955078190e+05
-3.932641031169891335e+02,3.543417644023437751e+05
-4.329708183650970454e+02,3.591693052939453046e+05
-4.759868286762237517e+02,3.953634034042968997e+05
-4.579934841079711987e+02,4.052665437583007733e+05
-4.963980001964569055e+02,4.343205625957031152e+05
-6.082017493162155688e+02,4.296124049643554608e+05
-6.586305921821593756e+02,4.212852292724609142e+05
-6.635241181278229305e+02,4.498445401870117057e+05
-7.295547874832153639e+02,4.171190449082031264e+05
-7.911254439811706334e+02,3.939923311572265811e+05
-8.111289095039367112e+02,4.532841063710937742e+05
-8.873164311027526310e+02,4.529706587631835719e+05
-9.338180179748535465e+02,4.209268686801758013e+05
-9.730755286178589358e+02,4.480755114589844015e+05
-1.015856186645507819e+03,4.584703007568359608e+05
-1.088399200111389064e+03,4.057671941259765881e+05
-1.157212229278564564e+03,4.508022348037109477e+05
-1.195019595840454031e+03,4.701131388120116899e+05
-1.211237408256530671e+03,4.320887588359374786e+05
-1.367430737808227605e+03,4.437728712138672126e+05
-1.444459645690918023e+03,3.690412540698242374e+05
-1.564827826605902828e+03,5.258842361111111240e+05
-1.446294818115234420e+03,4.607886187500000233e+05
-1.439975259017944381e+03,4.246135722885742434e+05
-1.457064696575164817e+03,3.682863220976562588e+05
-1.503766436203002968e+03,3.844274101762695354e+05
-1.453764465805053760e+03,3.810241697783202981e+05
-1.442411565475463931e+03,3.655915809062499902e+05
-1.381483886718750000e+03,2.521413483615451260e+05
-1.471642907348632889e+03,3.535422544169921894e+05
-1.323553860134548586e+03,2.956227899305555620e+05
-1.430106611511230540e+03,3.656551070849609096e+05
-1.482062608506944343e+03,5.318086501736110949e+04
-1.635588921440972172e+03,9.530684906684028101e+04
-1.411751881088256823e+03,4.012583864204101847e+05
-1.431649712456597172e+03,1.129824628363715310e+05
-1.470213270399305657e+03,3.671760607638888760e+05
-1.302657158745659672e+03,2.835956155598958139e+05
-1.484181627061631843e+03,8.146523725043403101e+04
-1.384467186508178656e+03,3.358219607687988319e+05
-1.624877270507812455e+03,6.043396455078125291e+04
-1.361933811080932628e+03,3.433042928793945466e+05
-1.267847680664062409e+03,4.746802242187500233e+05
-1.369318732367621578e+03,3.490468644748263760e+05
-1.385702406141493157e+03,2.481688361545138760e+05
-1.408749423556857664e+03,9.398028417968750000e+04
-1.486115342881944343e+03,3.121732152777777519e+05
-1.325927252197265716e+03,1.129011427734375029e+05
-1.444802905273437545e+03,1.473270879394531366e+05
-1.289474719192504836e+03,3.756280200507812551e+05
-1.200565590598366498e+03,3.880195974786931765e+05
-1.155243903266059078e+03,3.967520355902777519e+05
-1.242438503689236086e+03,4.975989468315972481e+05
-1.452821252441406159e+03,5.351528401855468983e+05
-1.239394708053588829e+03,3.414176467902832082e+05
-1.191465010330200130e+03,3.340367263845214620e+05
-1.169734225802951414e+03,2.299708230251736240e+05
-1.302290167236328216e+03,9.343022797851562791e+04
-1.239822903103298586e+03,5.944155899522569962e+05
-1.188976098632812409e+03,1.036973964843750000e+05
-1.161686638726128422e+03,3.935275076226128731e+05
-1.023609640502929665e+03,5.809841915039062733e+05
-1.241620532226562545e+03,4.721471979980468750e+05
-1.265919940185546920e+03,6.910061806640625582e+04
-1.127213697645399407e+03,2.730755985243055620e+05
-1.226630017089843705e+03,2.096630240722656308e+05
-9.638477206759982892e+02,5.185443434787326260e+05
-9.566361175537109602e+02,3.167435071289062616e+05
-1.140838592529296875e+03,2.029280205078125000e+05
-1.253482379150390670e+03,2.945101601074218634e+05
-1.014736572265625000e+03,5.541686859374999767e+05
-1.335910278320312500e+03,5.535390858886719216e+05
-1.149489006890190922e+03,3.465599290364583139e+05
-1.362445421006944343e+03,4.635614171006944525e+04
-1.137856420898437591e+03,3.531252851562500000e+05
-1.041082675170898483e+03,2.469056171875000000e+05
-1.104937910291883782e+03,4.408118520779079990e+05
-1.007636176215277828e+03,2.973571184895833139e+05
-1.117185290527343795e+03,9.687584581054687733e+05
-1.127647607421874909e+03,2.668734970703125000e+05
-1.133184823608398347e+03,3.176943166015624884e+05
-1.160962673611111086e+03,2.245322356770833430e+05
-1.347575872802734466e+03,6.702507165039062966e+05
-1.058031690809461907e+03,7.126763689236111240e+05
-1.002760620117187500e+03,2.362504299045138760e+05
-1.083394616699218659e+03,2.172605761718750000e+05
-1.184865831163194343e+03,2.941178978949652519e+05
-1.148610609266493157e+03,8.733385970052082848e+04
-1.277331068250868157e+03,7.485084822048611240e+05
-1.107748541937934078e+03,4.081019647352430620e+05
-1.208437411838107664e+03,4.772500770399305475e+04
-1.296622558593750000e+03,1.922891070421006880e+05
-1.150843560112847172e+03,1.587881412760416570e+05
-1.032858819580078034e+03,4.802813068847656250e+05
-1.165352337646484330e+03,2.348112215820312558e+05
-1.149299947102864508e+03,3.277557811957465019e+05
-1.233999281141493157e+03,3.085921916232638760e+05
-1.174783215332031205e+03,7.793558046875000582e+04
-1.212953454589843659e+03,4.195548816406250116e+05
-1.140602973090277828e+03,8.279906386718750000e+05
-1.155881774902343750e+03,2.882898861219618120e+05
-1.113473010253906295e+03,1.736674208984375000e+05
-9.966687011718750000e+02,8.142696101562499534e+05
-1.119972711181640534e+03,4.384896747070312267e+05
-1.110570086669921920e+03,9.467271867187500466e+05
-9.347782389322916288e+02,5.217439574652777519e+05
-9.015387674967447538e+02,5.911260603298611240e+05
-8.827211151123046875e+02,9.179754021484374534e+05
-1.004341356065538207e+03,4.553840269097222481e+05
-1.088832560221354242e+03,6.950546374782986240e+05
-1.032934824623107943e+03,4.674969137214355287e+05
-1.067439324273003422e+03,3.488401443142361240e+05
-8.832202131483289804e+02,3.847481678602430620e+05
-1.077636627197265625e+03,9.621664627821180038e+05
-1.067377203369140716e+03,3.044113820312499884e+05
-9.302382347106934048e+02,6.970502556640624534e+05
-8.285762115478515852e+02,5.173233101562500233e+05
-1.071969095865885492e+03,4.560355412326388760e+05
-1.103983649359809078e+03,5.159818532986111240e+05
-9.127056274414062500e+02,6.292060809461805038e+05
-9.022253570556640625e+02,2.063386488281250058e+05
-1.154163031684027828e+03,1.325901417100694380e+05
-9.884025539822048358e+02,7.291918203125000000e+05
-9.786100328233507071e+02,6.416264700520833721e+05
-9.413851867675781477e+02,4.634109942382812733e+05
-8.197636039733886264e+02,4.390719867187499767e+05
-8.888696427778763791e+02,1.027821000532670412e+06
-8.683939086914062955e+02,6.913661101562499534e+05
-1.179179144287109466e+03,1.268635294921875029e+05
-8.941299779739380256e+02,6.267347583222655812e+05
-9.518660786946614962e+02,3.219957013888888760e+05
-8.260111206054687045e+02,7.144250648437499767e+05
-7.711738800048827898e+02,7.108631703124999767e+05
-9.209083794487846717e+02,8.227545266927083721e+05
-4.918641832139757071e+02,2.210743003472222190e+05
-1.064925122070312455e+03,2.920939267578125000e+05
-9.072738891601562727e+02,1.925587025390625058e+05
-8.740254394531250455e+02,6.922070164062499534e+05
-7.681004028320312500e+02,1.547115924479166570e+05
-9.752736450195312727e+02,4.790658992187500116e+05
-6.624294097900390170e+02,5.173915371093750000e+05
-9.409339531792534217e+02,8.490826623263888760e+05
-6.109341003417969205e+02,7.830860515624999534e+05
-1.073565531412760492e+03,1.087168999131944496e+06
-7.841471421983507071e+02,5.421107118055555038e+05
-6.825326385498046875e+02,1.048587151562500047e+06
-7.068216069539388400e+02,2.428214513888888760e+05
-8.572562255859375000e+02,1.428725072048611008e+06
-8.954767116970485858e+02,1.689757239583333430e+05
-9.130331013997396212e+02,9.511984711371527519e+05
-6.188784698486327898e+02,9.083349312500000233e+05
-9.541776916503906705e+02,4.979014029296875233e+05
-7.256175964355468295e+02,3.963349429687500233e+05
-8.229663289388021212e+02,4.866773381076388760e+05
-7.028466949462890625e+02,7.141212460937500000e+05
-6.208551330566406250e+02,1.077078766015625093e+06
-7.910579376220703125e+02,6.483704257812500000e+05
-6.829680853949653283e+02,5.141920277777777519e+05
-1.049731035020616218e+03,4.840688007812500000e+05
-7.230265604654947538e+02,8.683774661458333721e+05
-7.667824859619140625e+02,5.203537617187500000e+05
-8.658341522216796875e+02,4.941665648437499767e+05
-9.070715057373047330e+02,5.765540308593750233e+05
-8.528085662841797330e+02,5.583718941406250233e+05
-9.080168999565971717e+02,7.134092821180555038e+05
-8.726125623914930429e+02,9.101909765625000000e+05
-8.048390167236327670e+02,2.950887023437499884e+05
-8.216718200683593523e+02,5.228420523437500233e+05
-8.167188781738281023e+02,1.979449685058593750e+05
-1.042015649414062409e+03,1.118691537109375058e+05
-8.933100463867187955e+02,5.026484679687499884e+05
-8.561926947699653283e+02,5.470698741319444962e+05
-5.796821679009331092e+02,4.235658311631944380e+05
-9.597448459201389142e+02,6.692351788194444962e+05
-7.379000183105468977e+02,6.598216500000000233e+05
-7.063199293348524179e+02,2.306613337673611240e+05
-1.045618524169921784e+03,3.200504582031249884e+05
-6.728113677978515170e+02,1.312987209570312407e+06
-7.497060577392578580e+02,8.549178470703124767e+05
-8.668511718749999773e+02,5.469681634765624767e+05
-9.445743286132812955e+02,1.159067048437499907e+06
-8.437340596516927462e+02,1.029938147569444496e+06
-5.588221954345702898e+02,2.086755885937500047e+06
-7.825310974121093750e+02,3.509922000000000116e+05
-6.633781509399414062e+02,1.464944049218750093e+06
-6.461284389266967310e+02,1.029299023177734343e+06
-4.253512298583984261e+02,1.560128282812499907e+06
-4.759954473322088120e+02,1.441151436789772706e+06
-5.137735681304931177e+02,1.284852739648437593e+06
-5.927668269230769056e+02,1.072945323918269249e+06
-3.990089708824157810e+02,1.343602812504882924e+06
